goal,scenario_instructions,url
Discuss the following scenario as if it happened to you: Robin went to Las Vegas and risked her husbands entire savings account on the roulette table.,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot understands common social scenarios.","http://35.202.162.13:80/dialogue/interface?run_name=commonsense_dialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=davinci,batch=2&interaction_trace_id=fcc19b23-6ccf-4190-89fe-5f898a97f852&user_id=f39277fc-621c-464a-8ff7-db1f3c174472"
Discuss the following scenario as if it happened to you: Jordan produced a lot of money annually. Always being able to pay his bills on time.,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot understands common social scenarios.","http://35.202.162.13:80/dialogue/interface?run_name=commonsense_dialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=davinci,batch=2&interaction_trace_id=ec559204-9092-4e8b-a849-13fc5288bec1&user_id=be33b13d-cfd0-4466-897e-72b15887b7a4"
"Discuss the following scenario as if it happened to you: Cameron and Taylor were tossing up ice cubes and trying to catch them with their mouths, Cameron caught one.","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot understands common social scenarios.","http://35.202.162.13:80/dialogue/interface?run_name=commonsense_dialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=davinci,batch=2&interaction_trace_id=672363ff-8098-4806-a583-7e3befb8db79&user_id=39b8c00a-c95f-4068-b172-4ebecad680a2"
Discuss the following scenario as if it happened to you: Cameron brought their family to his play. They were so excited to see him act.,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot understands common social scenarios.","http://35.202.162.13:80/dialogue/interface?run_name=commonsense_dialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=davinci,batch=2&interaction_trace_id=7385c907-c14f-44a4-a974-10c96fdd4923&user_id=d8d4593b-9de5-40fe-b07b-2719ca9a6ac9"
Discuss the following scenario as if it happened to you: Taylor looked behind Jan to see if there was a rip in Jan's clothes like there was in the front of their clothes.,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot understands common social scenarios.","http://35.202.162.13:80/dialogue/interface?run_name=commonsense_dialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=davinci,batch=2&interaction_trace_id=ecca2495-b6ea-46a7-8ed1-f3be4c00a8f9&user_id=7c2f843e-1ee5-43c4-baee-f60a70164d8e"
"Discuss the following scenario as if it happened to you: Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot understands common social scenarios.","http://35.202.162.13:80/dialogue/interface?run_name=commonsense_dialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=davinci,batch=2&interaction_trace_id=8a1a15c2-5fb3-4ec1-8f1e-a7cb00773a28&user_id=e2461bb9-cb2c-430b-9268-8c57fd15c03f"
Discuss the following scenario as if it happened to you: Riley is throwing a surprise party for their boss. Riley sends out an email to all the employees devising a plan and asking they keep the secret.,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot understands common social scenarios.","http://35.202.162.13:80/dialogue/interface?run_name=commonsense_dialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=davinci,batch=2&interaction_trace_id=b94897a0-59ef-416c-bb3d-5ac8b9a8c3d9&user_id=57737744-a290-44ca-8f61-e6abc1362dea"
Discuss the following scenario as if it happened to you: Tracy went to a party with Lee's friends and had a great time with the crew.,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot understands common social scenarios.","http://35.202.162.13:80/dialogue/interface?run_name=commonsense_dialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=davinci,batch=2&interaction_trace_id=d3e47e44-1646-450d-bd73-bb83d460b562&user_id=f6df0ac4-9cae-45c4-bcb2-59dfaef90407"
Discuss the following scenario as if it happened to you: Robin and Tracy went to school together. Robin helped Tracy study.,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot understands common social scenarios.","http://35.202.162.13:80/dialogue/interface?run_name=commonsense_dialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=davinci,batch=2&interaction_trace_id=256815ec-30b8-42d0-a990-11763b1d6f25&user_id=bfb95d76-f749-4b20-91f5-6c3d267884f0"
"Discuss the following scenario as if it happened to you: Lee was practicing to be a clown. They really wanted to do balloon animals, so Lee got a balloon to practice with.","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot understands common social scenarios.","http://35.202.162.13:80/dialogue/interface?run_name=commonsense_dialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=davinci,batch=2&interaction_trace_id=474f99bc-9b7c-438d-a275-f3afe7077088&user_id=c8c0b0db-2169-40f4-a2dc-eec5b7d5b12a"
