goal,scenario_instructions,url
Discuss your emotions as if you were in this situation: I felt caring when i helped an elderly lady carry her bags to her door.  She was struggling to carry some heavy bags and i offered her help.,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-babbage-001,batch=1&interaction_trace_id=1ad4e8bf-350b-4d3e-a8de-87b1896a89b4&user_id=1&batch=1"
Discuss your emotions as if you were in this situation: I had just moved to Texas and my boyfriend took me to Kemah boardwalk. It made me think of times I spent vacationing back home.,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-babbage-001,batch=1&interaction_trace_id=c3627b8d-5661-4cda-8eec-80b6d31dd4a7&user_id=1&batch=1"
Discuss your emotions as if you were in this situation: I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-babbage-001,batch=1&interaction_trace_id=6827407e-ef1c-4c46-a7de-2711d7472179&user_id=1&batch=1"
"Discuss your emotions as if you were in this situation: I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-babbage-001,batch=1&interaction_trace_id=d183e6f0-7382-4066-ae0d-dd47e82d2696&user_id=1&batch=1"
"Discuss your emotions as if you were in this situation: I was very happy about a time when i saw an elderly lady being helped by a younger male , its nice to see people still helping others now days.","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-babbage-001,batch=1&interaction_trace_id=f042a22a-28e2-49f8-8e8b-39e1cd0093b5&user_id=1&batch=1"
Discuss your emotions as if you were in this situation: I was very happy when my grandmother gave me a scooter,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-babbage-001,batch=1&interaction_trace_id=fe1dd26e-d123-49fb-9f0e-f784d17349e1&user_id=1&batch=1"
"Discuss your emotions as if you were in this situation: I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-babbage-001,batch=1&interaction_trace_id=507bf460-ba63-4e0d-8f77-2a752f1023c3&user_id=1&batch=1"
Discuss your emotions as if you were in this situation: I'm overly excited today because will be flying outside the country for the first time tomorrow.,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-babbage-001,batch=1&interaction_trace_id=4c12fbd3-483c-4786-ab3d-995ffecca755&user_id=1&batch=1"
"Discuss your emotions as if you were in this situation: Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-babbage-001,batch=1&interaction_trace_id=3c707f72-8237-4c6d-93d9-190c75df0127&user_id=1&batch=1"
Discuss your emotions as if you were in this situation: When my current girlfriend said yes to dating me.,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-babbage-001,batch=1&interaction_trace_id=3094228f-b905-4aa4-afa2-cc46254ed1a5&user_id=1&batch=1"
