goal,scenario_instructions,url
Discuss your emotions as if you were in this situation: I felt caring when i helped an elderly lady carry her bags to her door.  She was struggling to carry some heavy bags and i offered her help.,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-davinci-001,batch=1&interaction_trace_id=77b7edb2-fdef-468f-b506-d239ac6900d6&user_id=1&batch=1"
Discuss your emotions as if you were in this situation: I had just moved to Texas and my boyfriend took me to Kemah boardwalk. It made me think of times I spent vacationing back home.,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-davinci-001,batch=1&interaction_trace_id=48dc5256-9ff2-4c2f-b831-ceef5b0e6f76&user_id=1&batch=1"
Discuss your emotions as if you were in this situation: I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-davinci-001,batch=1&interaction_trace_id=08c6e1ee-c784-4f72-ab24-9743ee480ea3&user_id=1&batch=1"
"Discuss your emotions as if you were in this situation: I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-davinci-001,batch=1&interaction_trace_id=c18a1b4a-0cf5-4238-9e79-d12399b00d4e&user_id=1&batch=1"
"Discuss your emotions as if you were in this situation: I was very happy about a time when i saw an elderly lady being helped by a younger male , its nice to see people still helping others now days.","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-davinci-001,batch=1&interaction_trace_id=e61bf69b-bfdf-47e1-8d02-ea621abb213a&user_id=1&batch=1"
Discuss your emotions as if you were in this situation: I was very happy when my grandmother gave me a scooter,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-davinci-001,batch=1&interaction_trace_id=985da1d3-a180-4b3b-82d8-6b158a4c839d&user_id=1&batch=1"
"Discuss your emotions as if you were in this situation: I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-davinci-001,batch=1&interaction_trace_id=a9196843-df32-4ce8-9a28-866f6b16d9bf&user_id=1&batch=1"
Discuss your emotions as if you were in this situation: I'm overly excited today because will be flying outside the country for the first time tomorrow.,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-davinci-001,batch=1&interaction_trace_id=ea2a91fc-c1e0-490e-a9e1-37bdd9979809&user_id=1&batch=1"
"Discuss your emotions as if you were in this situation: Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-davinci-001,batch=1&interaction_trace_id=c75fd0d0-a742-4db4-90df-9d089d34efaf&user_id=1&batch=1"
Discuss your emotions as if you were in this situation: When my current girlfriend said yes to dating me.,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-davinci-001,batch=1&interaction_trace_id=58bb66bf-d5aa-4a6b-9f55-b6b929540e10&user_id=1&batch=1"
