goal,scenario_instructions,url
Discuss your emotions as if you were in this situation: I felt caring when i helped an elderly lady carry her bags to her door.  She was struggling to carry some heavy bags and i offered her help.,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-davinci-001,batch=2&interaction_trace_id=a6f52959-f4f4-4789-b1f5-9ecb24d90537&user_id=0ce68e98-3fc0-49c5-865b-15d25d190a72&batch=2"
Discuss your emotions as if you were in this situation: I had just moved to Texas and my boyfriend took me to Kemah boardwalk. It made me think of times I spent vacationing back home.,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-davinci-001,batch=2&interaction_trace_id=086a3033-6aed-45e4-aee9-ad8e21ffb601&user_id=0131abe7-9c48-4c27-9d58-96aea5899328&batch=2"
Discuss your emotions as if you were in this situation: I locked my keys in my car about a week ago. It was 95 degrees outside and I was at the store getting groceries.,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-davinci-001,batch=2&interaction_trace_id=6aaf9bbc-51f1-434e-ba95-e8088580b4f8&user_id=2d7fef47-cb7d-4e83-821e-fcc6cfaf53fc&batch=2"
"Discuss your emotions as if you were in this situation: I was holding my son over my head, playing with him. A few seconds after doing so, a gush of throw up hit me in the face.","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-davinci-001,batch=2&interaction_trace_id=8844876d-81f4-438c-b4ab-5008444d2170&user_id=e9049aba-8606-41d1-9bb0-39ffac34768d&batch=2"
"Discuss your emotions as if you were in this situation: I was very happy about a time when i saw an elderly lady being helped by a younger male , its nice to see people still helping others now days.","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-davinci-001,batch=2&interaction_trace_id=1085f517-a093-4a24-bd9b-ae15cc6d5cb1&user_id=6507e53a-54fe-4087-9d3c-518d2821df94&batch=2"
Discuss your emotions as if you were in this situation: I was very happy when my grandmother gave me a scooter,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-davinci-001,batch=2&interaction_trace_id=7c024c41-4cb6-4e19-8fc3-280e565b6024&user_id=b281ec20-9c54-4765-af17-420ef6c5b318&batch=2"
"Discuss your emotions as if you were in this situation: I was walking through my hallway a few week ago, and my son was hiding under the table and grabbed my ankle. I thought i was got.","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-davinci-001,batch=2&interaction_trace_id=7cb3b3e2-36f3-4799-9ce0-2b4ddeea058f&user_id=d5c53891-6c2d-4678-95d1-68f8351a2ae6&batch=2"
Discuss your emotions as if you were in this situation: I'm overly excited today because will be flying outside the country for the first time tomorrow.,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-davinci-001,batch=2&interaction_trace_id=06d0a7f6-d7ab-4088-a1e6-73ed8e0a60a3&user_id=f4f261af-ef0b-4083-8342-166cc6fd37b7&batch=2"
"Discuss your emotions as if you were in this situation: Today,as i was leaving for work in the morning,i had a tire burst in the middle of a busy road. That scared the hell out of me!","When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-davinci-001,batch=2&interaction_trace_id=ee43d454-9a72-4b9d-b269-7f089454f85c&user_id=3653ac50-6bf6-4274-9c53-61eb1dcaa9f0&batch=2"
Discuss your emotions as if you were in this situation: When my current girlfriend said yes to dating me.,"When you start the chat, you will be given a scenario to discuss. For example, you may have the scenario “I lost my keys this morning. It was very stressful.” During the conversation, please talk as though you have experienced the scenario given. For this scenario, you might say something like “I had such a stressful morning! I couldn’t find my keys anywhere.” The goal of this task is to evaluate how well the chatbot communicates empathetically.","http://35.202.162.13:80/dialogue/interface?run_name=empatheticdialogues:annotation_stage=mturk,user_initiated=True,begin=0,end=10,model=text-davinci-001,batch=2&interaction_trace_id=b873deb9-f65b-4093-90d6-65ef2461ea0c&user_id=879bd4ca-dc01-40f3-91a8-fc8743c3857a&batch=2"
